Nome,Status Flora do Brasil,Nome Aceito Flora do Brasil,Status PlantList,Nome Aceito PlantList,Plant List x Flora do Brasil
Ludwigia nervosa,Nome Aceito,Ludwigia nervosa,Nome Aceito,Ludwigia nervosa
Ludwigia octovalvis,Nome Aceito,Ludwigia octovalvis,Nome Aceito,Ludwigia octovalvis
Ludwigia peploides,Nome Aceito,Ludwigia peploides,Nome Aceito,Ludwigia peploides
Ludwigia peruviana,Nome Aceito,Ludwigia peruviana,Nome Aceito,Ludwigia peruviana
Ludwigia rigida,Nome Aceito,Ludwigia rigida,Nome Aceito,Ludwigia rigida
Ludwigia sedoides,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Ludwigia sericea,Nome Aceito,Ludwigia sericea,Nome Aceito,Ludwigia sericea
Ludwigia suffruticosa,Não Encontrado,Não Encontrado,Nome Aceito,Ludwigia suffruticosa
Ludwigia tomentosa,Nome Aceito,Ludwigia tomentosa,Nome Aceito,Ludwigia tomentosa
Ludwigia torulosa,Nome Aceito,Ludwigia torulosa,Nome Aceito,Ludwigia torulosa
Ludwigia uruguayensis,Sinônimo,Ludwigia hexapetala,Nome Aceito,Ludwigia uruguayensis,Diferente
"""Anacheilium alagoense",Não Encontrado,Não Encontrado,Nome Aceito,"""Anacheilium alagoense"
Cleistes gracilis,Nome Aceito,Cleistes gracilis,Sinônimo,Cleistes rodriguesii,Diferente
Cyrtopodium paludicolum,Nome Aceito,Cyrtopodium paludicolum,Não Encontrado,Não Encontrado,Diferente
Epidendrum dendrobioides,Nome Aceito,Epidendrum dendrobioides,Nome Aceito,Epidendrum dendrobioides
Erythrodes pumila,Sinônimo,Aspidogyne pumila,Sinônimo,Aspidogyne pumila
Eulophia alta,Nome Aceito,Eulophia alta,Nome Aceito,Eulophia alta
Habenaria aricaensis,Nome Aceito,Habenaria aricaensis,Nome Aceito,Habenaria aricaensis
Habenaria brachyphyton,Sinônimo,Habenaria parviflora,Nome Aceito,Habenaria brachyphyton,Diferente
Habenaria bractescens,Nome Aceito,Habenaria bractescens,Nome Aceito,Habenaria bractescens
Habenaria graciliscarpa,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Habenaria inconspicua,Nome Aceito,Habenaria inconspicua,Não Encontrado,Não Encontrado,Diferente
Habenaria johannensis,Nome Aceito,Habenaria johannensis,Nome Aceito,Habenaria johannensis
Habenaria nabucoi,Nome Aceito,Habenaria nabucoi,Sinônimo,Habenaria melvillei,Diferente
Habenaria nuda,Nome Aceito,Habenaria nuda,Nome Aceito,Habenaria nuda
Habenaria parviflora,Nome Aceito,Habenaria parviflora,Nome Aceito,Habenaria parviflora
Habenaria pratensis,Nome Aceito,Habenaria pratensis,Nome Aceito,Habenaria pratensis
Habenaria repens,Nome Aceito,Habenaria repens,Nome Aceito,Habenaria repens
Habenaria riedelii,Sinônimo,Habenaria warmingii,Sinônimo,Habenaria warmingii
Habenaria vaupellii,Sinônimo,Habenaria johannensis,Sinônimo,Habenaria johannensis
Buchnera palustris,Nome Aceito,Buchnera palustris,Nome Aceito,Buchnera palustris
Buchnera rosea,Nome Aceito,Buchnera rosea,Nome Aceito,Buchnera rosea
Melasma melampyroides,Nome Aceito,Melasma melampyroides,Nome Aceito,Melasma melampyroides
Vellosiella dracocephaloides,Não Encontrado,Não Encontrado,Nome Aceito,Vellosiella dracocephaloides
Oxalis barrelieri,Nome Aceito,Oxalis barrelieri,Nome Aceito,Oxalis barrelieri
Passiflora foetida L.,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Passiflora vespertilio,Nome Aceito,Passiflora vespertilio,Nome Aceito,Passiflora vespertilio
Piriqueta cistoides,Nome Aceito,Piriqueta cistoides,Nome Aceito,Piriqueta cistoides
"""Piriqueta duarteana",Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Piriqueta racemosa,Nome Aceito,Piriqueta racemosa,Nome Aceito,Piriqueta racemosa
Turnera scabra,Nome Aceito,Turnera scabra,Nome Aceito,Turnera scabra
Sesamum indicum,Não Encontrado,Não Encontrado,Nome Aceito,Sesamum indicum
Phyllanthus fluitans,Nome Aceito,Phyllanthus fluitans,Nome Aceito,Phyllanthus fluitans
Phyllanthus hyssopifolioloides,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Phyllanthus niruri,Nome Aceito,Phyllanthus niruri,Nome Aceito,Phyllanthus niruri
Phyllanthus sellowianus,Nome Aceito,Phyllanthus sellowianus,Nome Aceito,Phyllanthus sellowianus
Phyllanthus stipulatus,Nome Aceito,Phyllanthus stipulatus,Nome Aceito,Phyllanthus stipulatus
Phytolacca thyrsiflora,Nome Aceito,Phytolacca thyrsiflora,Nome Aceito,Phytolacca thyrsiflora
Piper caldense,Nome Aceito,Piper caldense,Nome Aceito,Piper caldense
Piper fuligineum,Nome Aceito,Piper fuligineum,Nome Aceito,Piper fuligineum
Achetaria ocymoides,Nome Aceito,Achetaria ocymoides,Nome Aceito,Achetaria ocymoides
Angelonia gardneri,Sinônimo,Angelonia salicariifolia,Nome Aceito,Angelonia gardneri,Diferente
Bacopa aquatica,Nome Aceito,Bacopa aquatica,Nome Aceito,Bacopa aquatica
Bacopa arenaria,Nome Aceito,Bacopa arenaria,Nome Aceito,Bacopa arenaria
Bacopa egensis,Nome Aceito,Bacopa egensis,Nome Aceito,Bacopa egensis
Bacopa lanigera,Nome Aceito,Bacopa lanigera,Nome Aceito,Bacopa lanigera
Bacopa monnieri,Nome Aceito,Bacopa monnieri,Nome Aceito,Bacopa monnieri
Bacopa rotundifolia,Nome Aceito,Bacopa rotundifolia,Nome Aceito,Bacopa rotundifolia
Bacopa salzmannii,Nome Aceito,Bacopa salzmannii,Nome Aceito,Bacopa salzmannii
Bacopa serpylloides,Sinônimo,Mecardonia serpylloides,Não Encontrado,Não Encontrado,Diferente
Bacopa stricta,Nome Aceito,Bacopa stricta,Nome Aceito,Bacopa stricta
Bcopa reflexa,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Callitriche deflexa,Nome Aceito,Callitriche deflexa,Nome Aceito,Callitriche deflexa
Callitriche rimosa,Nome Aceito,Callitriche rimosa,Nome Aceito,Callitriche rimosa
Conobea aquatica,Nome Aceito,Conobea aquatica,Nome Aceito,Conobea aquatica
Gratiola peruviana,Nome Aceito,Gratiola peruviana,Nome Aceito,Gratiola peruviana
Mecardonia procumbens (Mill.) Small,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Mecardonia serpylloides,Nome Aceito,Mecardonia serpylloides,Nome Aceito,Mecardonia serpylloides
Micranthemum umbrosum,Nome Aceito,Micranthemum umbrosum,Nome Aceito,Micranthemum umbrosum
Plantago australis,Nome Aceito,Plantago australis,Nome Aceito,Plantago australis
Scoparia dulcis,Nome Aceito,Scoparia dulcis,Nome Aceito,Scoparia dulcis
Scoparia montevidensis,Nome Aceito,Scoparia montevidensis,Nome Aceito,Scoparia montevidensis
Stemodia durantifolia,Nome Aceito,Stemodia durantifolia,Nome Aceito,Stemodia durantifolia
Stemodia maritima,Nome Aceito,Stemodia maritima,Nome Aceito,Stemodia maritima
Stemodia pratensis,Sinônimo,,Nome Aceito,Stemodia pratensis,Diferente
Limonium brasiliense,Nome Aceito,Limonium brasiliense,Nome Aceito,Limonium brasiliense
Acroceras zizanioides,Nome Aceito,Acroceras zizanioides,Nome Aceito,Acroceras zizanioides
Agrostis palustris,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Andropogon bicornis,Nome Aceito,Andropogon bicornis,Nome Aceito,Andropogon bicornis
Andropogon leucostachyus,Nome Aceito,Andropogon leucostachyus,Nome Aceito,Andropogon leucostachyus
Andropogon selloanus,Nome Aceito,Andropogon selloanus,Nome Aceito,Andropogon selloanus
Andropogon virgatus,Nome Aceito,Andropogon virgatus,Nome Aceito,Andropogon virgatus
Anthephora hermaphrodita,Nome Aceito,Anthephora hermaphrodita,Nome Aceito,Anthephora hermaphrodita
Axonopus brasiliensis,Nome Aceito,Axonopus brasiliensis,Nome Aceito,Axonopus brasiliensis
Axonopus leptostachyus,Nome Aceito,Axonopus leptostachyus,Nome Aceito,Axonopus leptostachyus
Axonopus purpusii,Nome Aceito,Axonopus purpusii,Nome Aceito,Axonopus purpusii
Bambusa trinii,Sinônimo,Guadua trinii,Sinônimo,Guadua trinii
Brachiaria brizantha,Sinônimo,Urochloa brizantha,Nome Aceito,Brachiaria brizantha,Diferente
Brachiaria decumbens,Sinônimo,Urochloa decumbens,Nome Aceito,Brachiaria decumbens,Diferente
Brachiaria mutica,Sinônimo,Urochloa mutica,Nome Aceito,Brachiaria mutica,Diferente
Brachiaria plantaginea,Sinônimo,Urochloa plantaginea,Nome Aceito,Brachiaria plantaginea,Diferente
Cenchrus echinatus,Nome Aceito,Cenchrus echinatus,Nome Aceito,Cenchrus echinatus
Cenchrus purpureus,Nome Aceito,Cenchrus purpureus,UNRESOLVED,Cenchrus echinatus,Diferente
Chloris barbata,Nome Aceito,Chloris barbata,Nome Aceito,Chloris barbata
Chloris exilis,Nome Aceito,Chloris exilis,Nome Aceito,Chloris exilis
Coix lacryma-jobi,Nome Aceito,Coix lacryma-jobi,Nome Aceito,Coix lacryma-jobi
Cynodon dactylon,Nome Aceito,Cynodon dactylon,Nome Aceito,Cynodon dactylon
Dactyloctenium aegyptium,Nome Aceito,Dactyloctenium aegyptium,Nome Aceito,Dactyloctenium aegyptium
Digitaria ciliaris,Nome Aceito,Digitaria ciliaris,Nome Aceito,Digitaria ciliaris
Digitaria horizontalis,Nome Aceito,Digitaria horizontalis,Nome Aceito,Digitaria horizontalis
Digitaria violascens,Nome Aceito,Digitaria violascens,Nome Aceito,Digitaria violascens
Dinebra scabra,Nome Aceito,Dinebra scabra,Não Encontrado,Não Encontrado,Diferente
Echinochloa crusgalli,Nome Aceito,Echinochloa crusgalli,Não Encontrado,Não Encontrado,Diferente
Echinochloa crus-pavonis,Nome Aceito,Echinochloa crus-pavonis,Nome Aceito,Echinochloa crus-pavonis
Echinochloa polystachya,Nome Aceito,Echinochloa polystachya,Nome Aceito,Echinochloa polystachya
Echinochloa colona (L.),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Eleusine indica,Nome Aceito,Eleusine indica,Nome Aceito,Eleusine indica
Eragrostis acutiflora,Nome Aceito,Eragrostis acutiflora,Nome Aceito,Eragrostis acutiflora
Eragrostis bahiensis,Nome Aceito,Eragrostis bahiensis,Nome Aceito,Eragrostis bahiensis
Eragrostis ciliaris,Nome Aceito,Eragrostis ciliaris,Nome Aceito,Eragrostis ciliaris
"""Eragrostis hypnoides",Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Eragrostis japonica,Nome Aceito,Eragrostis japonica,Nome Aceito,Eragrostis japonica
Eragrostis pilosa,Nome Aceito,Eragrostis pilosa,Nome Aceito,Eragrostis pilosa
Eragrostis tenella,Nome Aceito,Eragrostis tenella,Não Encontrado,Não Encontrado,Diferente
Eriochloa distachya,Nome Aceito,Eriochloa distachya,Nome Aceito,Eriochloa distachya
Eriochloa punctata,Nome Aceito,Eriochloa punctata,Nome Aceito,Eriochloa punctata
Eriochrysis cayennensis,Nome Aceito,Eriochrysis cayennensis,Nome Aceito,Eriochrysis cayennensis
Gynerium sagittatum,Nome Aceito,Gynerium sagittatum,Nome Aceito,Gynerium sagittatum
Heleochloa schoenoides,Não Encontrado,Não Encontrado,Sinônimo,Crypsis schoenoides
Homolepis aturensis,Nome Aceito,Homolepis aturensis,Nome Aceito,Homolepis aturensis
Homolepis isocalycia,Nome Aceito,Homolepis isocalycia,Não Encontrado,Não Encontrado,Diferente
Hymenachne donacifolia,Nome Aceito,Hymenachne donacifolia,Nome Aceito,Hymenachne donacifolia
Hymenachne amplexicaulis (Rudge),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Hypoginum virgatum,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Imperata brasiliensis,Nome Aceito,Imperata brasiliensis,Nome Aceito,Imperata brasiliensis
Imperata tenuis,Nome Aceito,Imperata tenuis,Nome Aceito,Imperata tenuis
Isachne polygonoides,Nome Aceito,Isachne polygonoides,Nome Aceito,Isachne polygonoides
Ischaemum guianense,Nome Aceito,Ischaemum guianense,Nome Aceito,Ischaemum guianense
Ischaemum minus,Nome Aceito,Ischaemum minus,Nome Aceito,Ischaemum minus
Lasiacis procerrima,Nome Aceito,Lasiacis procerrima,Nome Aceito,Lasiacis procerrima
Leersia hexandra Sw.,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Leptochloa fascicularis,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Leptochloa virgata,Nome Aceito,Leptochloa virgata,Nome Aceito,Leptochloa virgata
Leptocoryphium lanatum,Sinônimo,Anthaenantia lanata,Nome Aceito,Leptocoryphium lanatum,Diferente
Luziola bahiensis,Nome Aceito,Luziola bahiensis,Nome Aceito,Luziola bahiensis
Luziola brasiliana,Sinônimo,Luziola peruviana,Nome Aceito,Luziola brasiliana,Diferente
Luziola fragilis,Nome Aceito,Luziola fragilis,Nome Aceito,Luziola fragilis
Luziola peruviana,Nome Aceito,Luziola peruviana,Nome Aceito,Luziola peruviana
Luziola spruceana,Nome Aceito,Luziola spruceana,Nome Aceito,Luziola spruceana
Luziola subintegra,Nome Aceito,Luziola subintegra,Nome Aceito,Luziola subintegra
Megathyrsus maximus,Nome Aceito,Megathyrsus maximus,Não Encontrado,Não Encontrado,Diferente
Mesosetum loliiforme,Nome Aceito,Mesosetum loliiforme,Nome Aceito,Mesosetum loliiforme
Olyra ecaudata,Nome Aceito,Olyra ecaudata,Nome Aceito,Olyra ecaudata
Olyra longifolia,Nome Aceito,Olyra longifolia,Nome Aceito,Olyra longifolia
Oryza glumaepatula,Nome Aceito,Oryza glumaepatula,Não Encontrado,Não Encontrado,Diferente
Oryza grandiglumis,Nome Aceito,Oryza grandiglumis,Nome Aceito,Oryza grandiglumis
Oryza latifolia,Nome Aceito,Oryza latifolia,Nome Aceito,Oryza latifolia
Oryza sativa,Nome Aceito,Oryza sativa,Nome Aceito,Oryza sativa
Otachyrium succisum,Nome Aceito,Otachyrium succisum,Nome Aceito,Otachyrium succisum
Otachyrium versicolor,Nome Aceito,Otachyrium versicolor,Nome Aceito,Otachyrium versicolor
Panicum aquaticum,Nome Aceito,Panicum aquaticum,Nome Aceito,Panicum aquaticum
Panicum boliviense,Sinônimo,Not Specified,Sinônimo,Panicum polygonatum,Diferente
Panicum dichotomiflorum,Nome Aceito,Panicum dichotomiflorum,Nome Aceito,Panicum dichotomiflorum
Panicum elephantipes,Sinônimo,Louisiella elephantipes,Nome Aceito,Panicum elephantipes,Diferente
Panicum grande,Sinônimo,Aconisia grandis,Nome Aceito,Panicum grande,Diferente
Panicum grumosum,Sinônimo,Hymenachne grumosa,Sinônimo,Hymenachne grumosa
Panicum helobium,Sinônimo,Trichanthecium schwackeanum,Sinônimo,Panicum schwackeanum,Diferente
Panicum laxum,Sinônimo,Steinchisma laxum,Não Encontrado,Não Encontrado,Diferente
Panicum maximum,Sinônimo,Megathyrsus maximus,Nome Aceito,Panicum maximum,Diferente
Panicum mertensii,Sinônimo,Stephostachys mertensii,Nome Aceito,Panicum mertensii,Diferente
Panicum milleflorum,Sinônimo,Not Specified,Sinônimo,Panicum pilosum,Diferente
Panicum parvifolium,Sinônimo,Trichanthecium parvifolium,Nome Aceito,Panicum parvifolium,Diferente
Panicum pernambuncense,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Panicum prionitis,Sinônimo,Coleataenia prionitis,Nome Aceito,Panicum prionitis,Diferente
Panicum repens,Nome Aceito,Panicum repens,Nome Aceito,Panicum repens
Panicum rivulare,Sinônimo,Hymenachne pernambucensis,Não Encontrado,Não Encontrado,Diferente
Panicum sabulorum,Sinônimo,Dichanthelium sabulorum,Nome Aceito,Panicum sabulorum,Diferente
Panicum schwackeanum,Sinônimo,Trichanthecium schwackeanum,Nome Aceito,Panicum schwackeanum,Diferente
Paratheria prostrata,Nome Aceito,Paratheria prostrata,Nome Aceito,Paratheria prostrata
Pariana campestris,Nome Aceito,Pariana campestris,Nome Aceito,Pariana campestris
Paspalidium paludivagum,Sinônimo,Paspalidium geminatum,Nome Aceito,Paspalidium paludivagum,Diferente
Paspalidium geminatum (Forssk.),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Paspalum acuminatum,Nome Aceito,Paspalum acuminatum,Nome Aceito,Paspalum acuminatum
Paspalum boscianum,Nome Aceito,Paspalum boscianum,Sinônimo,Paspalum scrobiculatum,Diferente
Paspalum conjugatum,Nome Aceito,Paspalum conjugatum,Nome Aceito,Paspalum conjugatum
Paspalum conspersum,Nome Aceito,Paspalum conspersum,Nome Aceito,Paspalum conspersum
Paspalum coryphaeum,Nome Aceito,Paspalum coryphaeum,Nome Aceito,Paspalum coryphaeum
Paspalum densum,Nome Aceito,Paspalum densum,Nome Aceito,Paspalum densum
Paspalum denticulatum,Nome Aceito,Paspalum denticulatum,Nome Aceito,Paspalum denticulatum
Paspalum distichum,Nome Aceito,Paspalum distichum,Nome Aceito,Paspalum distichum
Paspalum fasciculatum,Nome Aceito,Paspalum fasciculatum,Nome Aceito,Paspalum fasciculatum
Paspalum glaucescens,Nome Aceito,Paspalum glaucescens,Nome Aceito,Paspalum glaucescens
Paspalum hydrophyllum,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Paspalum ligulare,Nome Aceito,Paspalum ligulare,Nome Aceito,Paspalum ligulare
Paspalum melanospermum,Nome Aceito,Paspalum melanospermum,Nome Aceito,Paspalum melanospermum
Paspalum millegrana,Nome Aceito,Paspalum millegrana,Nome Aceito,Paspalum millegrana
Paspalum morichalense,Nome Aceito,Paspalum morichalense,Nome Aceito,Paspalum morichalense
Paspalum orbiculatum,Nome Aceito,Paspalum orbiculatum,Nome Aceito,Paspalum orbiculatum
Paspalum pulchellum,Nome Aceito,Paspalum pulchellum,Nome Aceito,Paspalum pulchellum
Paspalum pumilum,Nome Aceito,Paspalum pumilum,Nome Aceito,Paspalum pumilum
Paspalum repens,Nome Aceito,Paspalum repens,Nome Aceito,Paspalum repens
Paspalum trichophyllum,Nome Aceito,Paspalum trichophyllum,Nome Aceito,Paspalum trichophyllum
Paspalum vaginatum,Nome Aceito,Paspalum vaginatum,Nome Aceito,Paspalum vaginatum
Paspalum virgatum,Nome Aceito,Paspalum virgatum,Nome Aceito,Paspalum virgatum
Paspalum wrightii,Nome Aceito,Paspalum wrightii,Nome Aceito,Paspalum wrightii
Pennisetum purpureum,Sinônimo,Cenchrus purpureus,Nome Aceito,Pennisetum purpureum,Diferente
Poidium calotheca,Sinônimo,Chascolytrum calotheca,Sinônimo,Briza calotheca,Diferente
Polypogon elongatus,Nome Aceito,Polypogon elongatus,Nome Aceito,Polypogon elongatus
Raddiella esenbeckii,Nome Aceito,Raddiella esenbeckii,Nome Aceito,Raddiella esenbeckii
Rhytachne rottboellioides,Nome Aceito,Rhytachne rottboellioides,Nome Aceito,Rhytachne rottboellioides
Reimarochloa aberrans,Nome Aceito,Reimarochloa aberrans,Nome Aceito,Reimarochloa aberrans
Reimarochloa acuta,Nome Aceito,Reimarochloa acuta,Nome Aceito,Reimarochloa acuta
Reimarochloa brasiliensis,Nome Aceito,Reimarochloa brasiliensis,Sinônimo,Reimarochloa acuta,Diferente
Rugoloa hylaeica,Nome Aceito,Rugoloa hylaeica,Não Encontrado,Não Encontrado,Diferente
Rugoloa pilosa,Nome Aceito,Rugoloa pilosa,Não Encontrado,Não Encontrado,Diferente
Rugoloa polygonata,Nome Aceito,Rugoloa polygonata,Não Encontrado,Não Encontrado,Diferente
Sacciolepis striata,Nome Aceito,Sacciolepis striata,Nome Aceito,Sacciolepis striata
Sacciolepis vilvoides,Nome Aceito,Sacciolepis vilvoides,Nome Aceito,Sacciolepis vilvoides
Sacciolepis myuros (Lam.),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Spartina alterniflora,Nome Aceito,Spartina alterniflora,Nome Aceito,Spartina alterniflora
Spartina densiflora,Nome Aceito,Spartina densiflora,Nome Aceito,Spartina densiflora
Setaria pauciflora,Não Encontrado,Não Encontrado,Nome Aceito,Setaria pauciflora
Setaria parviflora (Poir.),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Sorghastrum setosum,Nome Aceito,Sorghastrum setosum,Nome Aceito,Sorghastrum setosum
Sorghum bicolor,Nome Aceito,Sorghum bicolor,Nome Aceito,Sorghum bicolor
Sporobolus virginicus,Nome Aceito,Sporobolus virginicus,Nome Aceito,Sporobolus virginicus
Sporobolus indicus (L.),Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Steinchisma laxa,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Steinchisma laxum,Nome Aceito,Steinchisma laxum,Nome Aceito,Steinchisma laxum
Steinchisma decipiens (Nees ex,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Stephostachys mertensii,Nome Aceito,Stephostachys mertensii,Sinônimo,Panicum mertensii,Diferente
Trichanthecium cyanenscens,Não Encontrado,Não Encontrado,Não Encontrado,Não Encontrado
Trichanthecium micranthum,Nome Aceito,Trichanthecium micranthum,Não Encontrado,Não Encontrado,Diferente
Trichanthecium nervosum,Nome Aceito,Trichanthecium nervosum,Não Encontrado,Não Encontrado,Diferente
Trichanthecium parvifolium,Nome Aceito,Trichanthecium parvifolium,Sinônimo,Panicum parvifolium,Diferente
Trichanthecium pyrularium,Nome Aceito,Trichanthecium pyrularium,Sinônimo,Panicum pyrularium,Diferente
Urochloa humidicola,Nome Aceito,Urochloa humidicola,Sinônimo,Brachiaria humidicola,Diferente
Urochloa plantaginea,Nome Aceito,Urochloa plantaginea,Sinônimo,Brachiaria plantaginea,Diferente
Urochloa subquadripara,Nome Aceito,Urochloa subquadripara,Sinônimo,Brachiaria subquadripara,Diferente
Zizaniopsis bonariensis,Nome Aceito,Zizaniopsis bonariensis,Nome Aceito,Zizaniopsis bonariensis
