Iseia luxurians,NOME_ACEITO,
Jacquemontia heterantha,NOME_ACEITO,
Merremia aegyptia,NOME_ACEITO,
Merremia umbellata,NOME_ACEITO,
Operculina hamiltonii,NOME_ACEITO,
Tetralocularia pennellii,NOME_ACEITO,
Costus arabicus,NOME_ACEITO,
Crassula peduncularis,NOME_ACEITO,
Cyclanthera hystrix,NOME_ACEITO,
Elaterium amazonicum,SINONIMO,Elaterium amazonicum
Fevillea trilobata,NOME_ACEITO,
Gurania bignoniacea,NOME_ACEITO,
Gurania tricuspidata,NOME_ACEITO,
Luffa operculata,NOME_ACEITO,
Momordica charantia,NOME_ACEITO,
Halodule emarginata,NOME_ACEITO,
Halodule wrightii,NOME_ACEITO,
Abildgaardia ovata,NOME_ACEITO,
Becquerelia cymosa,NOME_ACEITO,
Becquerelia muricata,NOME_ACEITO,
Bulbostylis capillaris,NOME_ACEITO,
Bulbostylis hirtella,NOME_ACEITO,
Bulbostylis junciformis,NOME_ACEITO,
Bulbostylis juncoides,NOME_ACEITO,
Bulbostylis sellowiana,NOME_ACEITO,
Bulbostylis truncata,NOME_ACEITO,
Calyptrocarya longifolia,SINONIMO,Calyptrocarya longifolia
Carex brasiliensis,NOME_ACEITO,
Carex pseudocyperus,NOME_ACEITO,
Cladium jamaicense,SINONIMO,Cladium jamaicense
Cyperus aggregatus,NOME_ACEITO,
Cyperus amabilis,NOME_ACEITO,
Cyperus articulatus,NOME_ACEITO,
Cyperus aristatus,SINONIMO,Cyperus aristatus
Cyperus barrosianus,NOME_ACEITO,
Cyperus berroi,NOME_ACEITO,
Cyperus brevifolius,NOME_ACEITO,
Cyperus cayennensis,SINONIMO,Cyperus cayennensis
Cyperus celluloso-reticulatus,SINONIMO,Cyperus celluloso-reticulatus
Cyperus chalaranthus,NOME_ACEITO,
Cyperus compressus,NOME_ACEITO,
Cyperus cornelii-ostenii,NOME_ACEITO,
Cyperus corymbosus,NOME_ACEITO,
Cyperus cuspidatus,NOME_ACEITO,
Cyperus diffusus,SINONIMO,Cyperus diffusus
Cyperus digitatus,NOME_ACEITO,
Cyperus distans,NOME_ACEITO,
Cyperus eragrostis,NOME_ACEITO,
Cyperus esculentus,NOME_ACEITO,
Cyperus fistulosus,SINONIMO,Cyperus fistulosus
Cyperus gardneri,NOME_ACEITO,
Cyperus giganteus,NOME_ACEITO,
Cyperus haspan,NOME_ACEITO,
Cyperus hermaphroditus,NOME_ACEITO,
Cyperus imbricatus,NOME_ACEITO,
Cyperus intricatus,NOME_ACEITO,
Cyperus involucratus,SINONIMO,Cyperus involucratus
Cyperus iria,NOME_ACEITO,
Cyperus laetus,SINONIMO,Cyperus laetus
Cyperus lanceolatus,NOME_ACEITO,
Cyperus laxus,NOME_ACEITO,
Cyperus ligularis,NOME_ACEITO,
Cyperus luzulae,NOME_ACEITO,
Cyperus megapotamicus,NOME_ACEITO,
Cyperus mundtii,NOME_ACEITO,
Cyperus obtusatus,NOME_ACEITO,
Cyperus odoratus,NOME_ACEITO,
Cyperus papyrus,NOME_ACEITO,
Cyperus polystachyus,SINONIMO,Cyperus polystachyus
Cyperus prolixus,NOME_ACEITO,
Cyperus reflexus,NOME_ACEITO,
Cyperus rigens,NOME_ACEITO,
Cyperus rotundus,NOME_ACEITO,
Cyperus sesquiflorus,NOME_ACEITO,
Cyperus surinamensis,NOME_ACEITO,
Cyperus uncinulatus,NOME_ACEITO,
Cyperus virens,NOME_ACEITO,
Dialium guianense,NOME_ACEITO,
Diplacrum longifolium,SINONIMO,Diplacrum longifolium
Eleocharis acutangula,NOME_ACEITO,
Eleocharis atropurpurea,NOME_ACEITO,
Eleocharis barrosii,NOME_ACEITO,
